"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Euro area","EMU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16983.3540571474","17941.7051773137","18518.1378266498","18752.2571158109","19566.2863151994","20414.7045637737","21042.3823620206","21909.3354709904","22961.0169591114","23840.9643973763","25323.7981786318","26504.8805551987","27533.8266919931","27953.3419686922","29051.8343601208","30076.9210677831","32495.1585159697","34383.1072619218","35710.163961942","34821.9583953176","35790.2885555548","37422.2162139222","37792.4619840966","38980.2647110182","39945.017169075","41041.0073260956","43528.9754810358","45788.6871219565","47345.1733687789","49290.7054256141","",
"Eritrea","ERI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","813.963562633636","953.371200202922","1191.11414502069","1258.91299994635","1405.60625263886","1543.82947708527","1580.77582862793","1581.61324760531","1528.58166086177","1639.99765428626","1642.46055238761","1553.45492202128","1547.72586730985","1575.13894044576","1556.66229076469","1578.90477177256","1420.73966080822","1459.83008324081","1485.19843501387","1625.50615569996","","","","","","","","","",
"Spain","ESP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13660.5336038114","14445.2547286883","14838.8856717609","14956.0145524348","15565.1355592186","16257.7997604681","16949.408135099","17906.7160560778","19096.2455390163","19954.2902150512","21592.3351499393","22959.0073150259","24371.5988492666","25018.7610937095","26119.9300333344","27606.9340516269","30683.1604652385","32435.7842319804","33263.2723985249","32123.2507999007","31703.8657582328","31867.9732396862","31720.1199986535","32434.0032017704","33525.7406299089","34912.4761266679","37282.4425131921","39575.1604698573","40551.5532633941","42195.1814562922","",
"Estonia","EST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5794.27938758267","5946.61760898449","6460.45990974967","6870.95602509808","7966.30575714409","8438.26469925153","8419.57197726711","9437.24278918913","10326.2846747763","11670.3655638907","13123.0282040431","14521.3565698867","16624.9117480039","19310.005166848","22168.6451395955","22830.0896302879","20613.5631106429","21809.4234689468","24777.4689285257","26190.552660838","27642.584786115","29135.7051198125","29397.1298449963","31573.8985888106","33937.4546785149","36220.8395359497","38915.1988132493","",
"Ethiopia","ETH","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415.023581693704","384.603881727401","346.583606494656","387.325411215404","394.267687538301","413.219927606804","458.326230896739","466.471079499919","442.21947905073","458.305558071131","482.884422173038","519.271662262429","520.339279433264","503.972448871329","571.403684656384","640.658135231573","711.587030564819","792.353563597377","870.71527741384","928.625672372618","1028.32373569636","1134.78452182361","1213.59611566561","1283.5705569043","1513.70340603175","1657.344622083","1878.81195655235","2021.56104599467","2154.7546051196","2319.70737799741","",
"European Union","EUU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14799.5263522453","15469.2637041571","15934.5535403769","16177.4018049123","16922.9951867585","17728.3340748037","18320.2546123438","19062.9542860225","19968.336501312","20746.1670482267","22080.8641031015","23175.908872987","24185.7216427781","24678.6001667052","25838.018906409","26811.8102188933","29087.742733202","30997.4903568023","32486.6901087298","31840.5576567466","32877.757971031","34460.6138475376","34926.392218399","36081.0399977779","37068.7278897651","38222.6810197288","40561.4665858785","42848.3493328202","44465.451440135","46564.9189118875","",
"Fragile and conflict affected situations","FCS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1956.0612667721","2062.69236854498","2175.97930775106","2218.08347455238","2209.99904633374","2256.16642592118","2333.23639711985","2467.12634640352","2604.11031598251","2646.95711107825","2747.15463890844","2846.88231733481","2860.26142556939","2774.56599790381","3168.41552797408","3423.13070003174","3693.9382683803","3938.67879843781","4152.62694517611","4248.76499290712","4427.28732737687","4389.25239479497","4718.84778691992","4875.77433438687","4939.64136527772","4719.72569993112","4618.34019000808","4773.04890479453","4898.04574803151","4987.08223730875","",
"Finland","FIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18132.652395602","17541.4583329303","17248.1599567434","17450.5279099441","18444.744138837","19550.9580012421","20051.9146144507","21787.1521018138","23576.4942517629","24767.280673451","26794.7532482595","27807.5694196212","28605.1223159604","29019.7732712782","31173.4510899801","32051.7940038456","34413.5720105312","37799.0376291697","40083.6972699668","38008.8160885583","38982.5334165233","40916.8385790274","40873.0953326066","41493.1416470359","41757.4021894413","42509.1313083959","44929.9087769937","47501.6323716501","49382.6460075174","51426.0201338899","",
"Fiji","FJI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4200.87508241127","4186.44462532464","4487.70628214352","4626.66968791296","4897.40534408358","5060.22006830259","5338.51902036386","5255.16072517962","5333.46675118203","5841.7227281682","5836.73921691918","6062.23960102289","6344.80659846468","6520.71136256449","7035.78392787422","7272.43741380694","7573.55385677742","7634.12316985065","7777.69269157378","7653.43597497549","7914.08251679314","8263.06460156874","8839.47498912207","9536.26024764106","11346.8672628645","12412.4221818948","12632.0135318102","13429.3159184274","14183.56389614","14289.9605021771","",
"France","FRA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17619.2087524904","18304.2587123276","18926.4628981137","19169.8529751694","19966.4846863551","20739.5493291191","21320.5347615066","22236.2513563948","23359.0099093703","24307.4987876484","26100.3972002969","27501.8139390059","28523.8857271382","28141.914848273","29034.1247889392","30498.5792943609","32429.3927056701","34085.869633528","35095.2629574491","34711.4450795227","35926.9056275762","37440.6386298685","37679.1217798605","39523.8539542181","40144.0268283679","40860.9112179241","42920.2668185606","44826.5074739039","46605.1863431702","49435.179939609","",
"Faroe Islands","FRO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1770.8139034468","1917.50893745484","1987.12188945234","2146.32631951558","2136.94730549125","2302.24593532066","2253.19740238393","2149.97567606775","2241.77022606639","2314.5269588069","2489.40443277427","2604.70532344382","2663.93309357938","2759.38852085777","2753.50459671882","2910.78935462368","3018.0003668395","3069.1685349963","3080.08007239967","3154.79213037793","3265.69265973801","3422.28968133032","3388.22435741455","3276.30053651064","3213.84731136233","3352.19836663999","3376.46217389772","3492.90856188658","3547.97511620341","","",
"Gabon","GAB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12395.6195707785","13231.6783744637","12764.4940384487","13223.8632515802","13643.6504777609","14249.3675706423","14657.8744264015","15374.1822059813","15692.9970907734","14147.012369984","13852.3390101064","14117.7550514267","13968.7683600753","14199.2358954734","14315.0350314701","14755.3810193023","14366.1071247943","15187.8176809643","14517.8285230668","14177.1464233153","14837.0718259198","15638.6914694995","15356.1915415561","15114.3691935162","15370.9761530686","14699.5662365533","14286.2537403689","15006.7640910411","15103.6090264939","15611.6486204056","",
"United Kingdom","GBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20516.9392428744","21841.1611008395","23021.6442382032","23657.6473671568","24411.4218594498","26419.4363180494","27730.1996015519","28997.0577341053","30231.1069681689","31900.1561285452","32592.5145429742","34662.0874204112","35511.5892527163","36644.6977720036","35051.4984287349","36461.0012184061","37169.5471442258","38299.5689881601","39931.2293779137","41289.0758256899","42579.0273438709","44145.576463153","45910.285027946","46901.0698597262","48698.1333800749","",
"Georgia","GEO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5730.90993143493","4641.83105310445","2595.75296128356","1864.29486255544","1732.54492779383","1884.35909929089","2212.64388986957","2568.64333030463","2745.29680473508","2924.39145534076","3104.5156688912","3377.0511264287","3650.85722628051","4157.87940245561","4545.2931220147","5169.06242553642","5860.35839090646","6810.19084568042","7132.20527273223","6986.00455079764","7564.06307014744","8360.29720703065","9826.05275341086","10611.7741169939","11575.547210705","12089.1694050447","12858.4834001898","13589.7073915159","14604.3844435456","15655.6739063701","",
"Ghana","GHA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1237.36248907886","1308.32931858655","1350.45398124362","1408.69334144934","1445.43004153929","1495.57509777773","1552.14336241976","1604.14940462698","1656.98837298131","1712.40943341258","1771.53600416149","1837.249430348","1903.14626963294","1989.76707833549","2104.81101901128","2241.2872300746","2394.93006117327","2500.80421841457","2711.87615813124","2792.96818103403","2973.83282049443","3379.48499790009","3781.86625632064","5259.61806897265","5454.14389253995","5117.33709503396","4890.01896330611","4996.63870607304","5320.97563352151","5652.15060759374","",
"Gibraltar","GIB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","882.888002448644","910.420427654036","935.695696331204","979.757499848661","1013.37976470821","1054.23573626123","1092.2637140448","1138.42635006493","1163.03044705388","1195.30350349163","1224.34170976428","1269.79629755635","1329.79989768144","1345.23977094421","1386.43745648417","1442.75831795447","1471.76322520929","1578.73696441439","1638.05218095085","1595.12888378158","1653.71819926085","1743.94710091875","1795.44831348016","1811.33434665775","1804.54214982762","1819.36361591164","2078.63976365888","2417.79918672692","2556.77368136728","2675.46157089664","",
"Gambia, The","GMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1557.05784400436","1597.73120063781","1632.13382652112","1666.96327748642","1653.2154507928","1650.91911782904","1666.09734167745","1723.91685538911","1749.54254107557","1830.71197101166","1913.78299217047","2004.73194932358","1908.2608251723","2011.81075525971","2142.75386886381","2091.55151398548","2078.64098540812","2134.5163613014","2244.50059502331","2341.67675797681","2434.8912487673","2215.7511092395","2199.78814290614","2121.48639167384","2027.03134851532","2066.85935860117","2068.74298831129","2072.6524500401","2210.63867300666","2321.23774758047","",
"Guinea-Bissau","GNB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1012.66747110841","1075.75123650062","1087.48282688397","1111.49256691772","1146.36977009614","1196.64679080975","1333.00320336314","1416.48711033273","1010.41328300396","1015.49163725388","1072.5133898922","1096.47615422821","1078.80471416803","1080.24097544356","1113.75747340092","1169.45391028791","1203.45181945339","1245.3995559475","1278.24675129507","1298.20039259676","1338.98456582755","1439.28988064393","1355.31525243304","1364.38526526016","1378.23265419054","1597.20885135332","1746.74980599346","1925.23773659951","1996.65957281183","2077.40166918098","",
"Equatorial Guinea","GNQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","653.931746978435","648.010974342546","864.284414820186","949.740069865097","1092.82804969554","1264.21789959101","2065.15464064925","5049.62735986237","6071.15900380934","7429.74141090269","8617.72085040366","13807.9357456742","16076.2795632404","17891.4757865652","24283.6950095467","27963.0651598316","29646.2108117061","33506.4068783564","38407.8796833546","37447.5078711509","32965.8995906495","34280.254893443","37570.6353966964","34766.0115782044","33696.1264123214","24042.4970922993","20458.8122673241","22551.083245578","20855.8113579151","19379.2424653675","",
"Greece","GRC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13287.2559484717","13993.4394709174","14302.8640442688","14322.9561175178","14846.8483545909","15404.3011285638","16121.0073168568","17150.1380122179","18033.4619718752","18464.7320754725","19523.5137325238","20963.7486252078","22615.9356074635","23870.5080802903","25437.378257645","25577.5241052346","28514.7259511745","29289.805444992","30856.0118395987","30388.3544320749","27931.775447858","25671.5160853562","24912.1877194116","25947.9441798953","26642.1050002364","26728.2725746683","27468.488116106","28594.1744785607","29534.9378927846","30722.2031700447","",
"Grenada","GRD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4729.1047156228","4950.14235564685","4983.43573433764","4947.35155571981","5080.54075950962","5248.08604468882","5541.9666284987","5887.29009196902","6623.69611418517","7154.03234948943","7641.54665529521","7620.28167651853","7977.14779472664","8862.53934735282","9012.57627606134","10495.5275035381","10354.2138386443","11255.8564211141","11554.3082084597","10838.224281864","10862.8674376857","11115.7069552334","11164.4387152213","11887.5776733366","13041.8161057843","14152.4175665278","15025.8216639411","16217.4998498411","17210.4790630662","17792.9086435426","",
"Greenland","GRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3378.43684683088","3524.38651815459","3681.21306921689","3817.79258904785","3956.82089384625","4136.96544104935","4234.34576045405","4390.57687468554","4552.88732322074","4683.99190826085","4842.2164822443","4943.64828164281","5097.52962931945","5208.76182517235","5401.53215639429","5633.13453947345","5993.15213993451","6414.10477958152","6624.49097485001","6585.0645015788","6728.2467257054","7025.67455437816","7320.15341718537","7446.58799148323","7758.49313511813","8194.44068126817","8221.74642722191","8317.36410115835","8654.26854760144","9019.69380356991","",
"Guam","GUM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3177.8380784079","3478.87167519289","3813.04655169447","4191.46445549613","4617.14493122684","4935.56283695304","5429.31094764053","5886.14410301823","5884.99426809564","6180.33123103814","6257.01587604262","6553.26052837503","6736.08498008356","6814.56338642859","7101.76841107049","7176.01680568156","7770.54437506588","8211.50226215704","8514.24388099434","8878.2779820961","9331.9943126722","9987.43586069697","10479.6275980014","11023.1756865669","10951.6769709817","11198.3161779092","11296.7260370806","12005.358645387","12781.5799389731","13661.2802492827","",
"High income","HIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17985.7604843603","18788.3606484423","19560.2951811777","20146.1305878996","21110.2297564185","22018.9647319532","22986.0600039466","24027.8492621575","24840.675927499","25845.8838229896","27482.1563558807","28391.1755579762","29329.058035297","30329.2799708169","32045.2902030016","33625.8478934792","35825.2845951328","37620.5601496533","38629.2374366412","37653.7465011025","39055.894171473","40670.515248326","41800.2733544221","43165.9542283167","44322.8007044986","45100.2828585645","46381.0135179181","48379.5678909577","50220.7622330639","52122.5293110737","",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18270.1473056059","19800.1134515286","21334.1050035379","22798.8703337711","24141.4046636815","24737.9745268511","25123.4502085665","26637.3194901684","25141.7451609687","25895.5518814737","28253.1495155125","28821.5983171796","29631.0284681137","31165.193239837","34518.3179318096","38056.6561784834","41697.0479147563","45195.0252052548","46773.8789387788","45872.5942089221","49185.2448335744","52277.4664432843","52234.5923178244","53691.8374784984","54781.6471649487","56408.936273748","57221.4137637583","59849.2481763342","62551.0585892232","62495.9599403015","",
"Honduras","HND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2052.1324555424","1993.46713844611","2102.49116155769","2228.49001388766","2217.37285230697","2336.58859273465","2355.47969310602","2435.42869637843","2479.60662446688","2427.91646361658","2591.33221428829","2648.81186162528","2720.27446244458","2824.60820298955","3006.69595517376","3210.34729531622","3443.76950608297","3671.33288452018","3816.83524756731","3674.23320945059","3778.4605610207","3928.26807500573","4032.58132276332","4142.23986815777","4452.58301911362","4823.38904401862","5147.24457804604","5561.9963118339","5810.4295077939","5981.45089204649","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","992.482069305269","1003.86008120975","992.143362768","997.400012062456","992.253003755885","1033.15543009854","1076.63263215168","1111.12291406632","1131.96669330299","1155.1778831327","1197.81184959848","1242.59072787621","1269.54009869807","1314.92755902383","1384.82370585817","1475.56990302747","1571.94506437188","1671.73914974113","1759.10956911033","1803.75802189834","1880.75499106461","1955.62389498617","2002.93966238637","2132.92185525564","2261.41783640841","2364.06033239131","2396.55417452748","2478.82392668619","2574.38699217743","2663.06809799657","",
"Croatia","HRV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8000.42176967493","8730.50397855033","9467.3015058614","9821.8370869645","9867.60880592142","10586.8455326948","11550.9392364071","12646.7733139866","13548.8786323074","14532.1825895726","15300.6259282966","17423.2370087801","19322.1408748935","20768.8280401269","20014.1949280035","19812.7338480565","20804.4813239221","21168.7932448156","21820.5348841897","22060.6674349515","23011.2366320633","24720.0937647817","26673.7663994272","28215.247953916","30140.8422720388","",
"Haiti","HTI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1183.42589974589","1222.025290818","1160.72644944089","1102.48323075943","972.987459896035","1071.66916035387","1115.90351053675","1145.02743140907","1162.34333169471","1190.06420231709","2095.53603632019","2098.38970502132","2115.57322085714","2190.72658340595","2185.865838047","2297.84983611662","2370.1540561627","2528.65379628361","2600.30545177841","2742.47372894074","2628.27666498239","2805.72600539712","2762.43921249556","2872.18977757495","2897.2147945697","2903.35936031734","3025.7344010116","2980.96085581817","3065.20507847435","3034.01211008755","",
"Hungary","HUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8310.04581669047","8242.21136439697","8398.45538377229","8842.69084172242","9175.3482112327","9335.54523013098","9821.53104306728","10397.905633794","10873.2478627727","11857.6196880759","13213.5738346249","14526.3882629125","15464.4113398097","16228.9939290968","17073.5514251442","18339.6180652971","19044.4187870779","20696.7285678852","20693.725076738","21714.587992746","22999.8306052769","23206.2551155971","24498.6587673236","25642.5566762677","26784.6550836721","27908.8454990716","29832.0971718636","32085.9793859154","34507.0842593127","",
"IBRD only","IBD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2921.18209959112","3031.85621690956","3119.48082136702","3243.98545731147","3371.07581512295","3543.52009550258","3753.41626421515","3955.53235996307","3989.1557429561","4148.56057472882","4432.28539616988","4646.11045795499","4877.92363973591","5209.86585753427","5711.35771220885","6255.61026005715","6984.53274770402","7725.44669225088","8342.31211926122","8592.90200882957","9272.78267560068","9985.56836985462","10600.5746180533","11097.6976995348","11427.0083639684","11518.9940116483","11924.3256322142","12551.4717363329","13353.7659882565","13992.1165381197","",
"IDA & IBRD total","IBT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2608.19117726114","2700.76513994128","2772.48708506989","2870.57902646215","2969.70754153275","3111.82794414769","3286.23298165602","3449.44940382203","3477.10378691949","3605.65071175184","3838.32766113907","4015.84523896425","4207.06200821284","4478.19926528422","4890.7258827303","5337.36176695282","5926.58317218895","6523.10548503519","7012.39920215101","7212.51897955341","7747.75641811196","8303.96134083746","8776.50692787677","9175.95237726584","9447.53536917437","9522.81564575263","9820.41272968273","10300.4442859241","10921.2456943498","11403.6241327407","",
"IDA total","IDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1327.49427095805","1360.21326696266","1383.54850817214","1390.96330624488","1395.72488228742","1438.21844897153","1495.78015065076","1530.77276882159","1560.68258131766","1596.96652713008","1666.35466137804","1741.14552408444","1817.42614556184","1904.45905966922","2039.79225259631","2187.25407344776","2340.3718881646","2497.99679808026","2616.22953257006","2711.12650545535","2837.30815352579","2955.4307327699","3044.1270173784","3213.05948132172","3388.36672814569","3497.11692848526","3549.25019462826","3677.50921968364","3861.81151369926","3998.62532352204","",
"IDA blend","IDB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.00975965553","2032.0336582088","2092.15697485817","2083.22831013675","2096.25050800892","2136.61359197453","2217.37855698354","2241.84148057387","2270.8679188074","2301.62759743893","2385.70753640486","2482.92232341647","2623.37247650743","2749.56593956667","2968.82679601566","3176.17640513486","3383.4566010788","3585.84155769019","3709.00785465075","3848.35886622122","4005.67135962509","4172.34471827347","4248.76488147352","4415.8306128828","4623.89716815136","4690.76041317905","4676.96206280884","4786.71888683447","4987.53879083893","5080.11277208093","",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3082.08233923247","3347.89049958658","3585.52782603886","3845.20225069161","4156.64779061336","4522.29294997027","4891.43932586147","5134.50793867288","4447.17441033662","4484.06923194903","4743.94469427917","4956.36115114703","5190.36499035251","5465.26420237994","5816.18149269126","6254.61432701403","6708.57559394923","7229.53809500047","7710.66607489439","8021.7477627581","8505.74853486983","9095.73363343822","9713.87315806302","10067.422245003","10278.139920209","10247.206377812","10494.5604668313","10935.8417542919","11648.5426729456","12334.9172683236","",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","989.905705250595","1009.42607012653","1012.1458722759","1029.77917641215","1030.30753434792","1075.34930109106","1120.99605183132","1162.55654582638","1193.29399368908","1233.45108140784","1296.17981534658","1360.2979515644","1402.51258399525","1470.01757649414","1561.85057875749","1679.13328401729","1805.06555880896","1940.44942955592","2057.45374641523","2128.64913223793","2238.12610959405","2329.71409142367","2425.27547266776","2596.47943838694","2755.72902111056","2890.29064638539","2981.14711437726","3122.81199824533","3301.81689039145","3467.67116795102","",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201.66846242544","1230.0869482367","1300.77502845118","1367.63665965104","1461.18340214923","1574.31793823164","1691.80474525208","1757.5146754235","1852.81039349795","2009.21564692844","2095.64696100574","2206.44813765984","2287.62997299879","2472.10368983771","2695.8936418062","2953.1091903869","3237.29473255491","3525.3143778369","3650.94285875586","3912.41813721438","4236.7442364733","4493.66780352489","4861.14637077484","5057.21758085031","5233.86854281857","5464.85914051525","5839.8985890506","6185.99389258543","6655.06986000407","6996.55692650234","",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13734.3470264868","14389.832155605","15106.3986009661","15801.5226223562","17000.7301800688","18932.1747951379","20468.6845811209","22620.3182439252","25059.4014972954","26995.2614060442","30184.9598109279","32546.3936156315","35212.0946634924","36238.3480789804","38669.3990609502","40437.7746266407","44197.5497653526","46756.3008539707","44283.7300411709","41653.2437279843","43327.4024675798","44855.3246749783","46256.5689354062","47897.2917958845","51067.9766083865","69056.0460631432","71921.7170754105","78128.1814790092","84459.6516108766","88240.9010288549","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7217.41471582988","8194.61533818143","8457.46329756906","8609.70447955676","8536.72717366578","8791.0550547039","9286.32711236103","9365.50008626015","9550.77870037852","9646.54126681781","10309.0665605547","10485.2880765079","11283.104826356","12342.7285773373","13070.5591098846","13745.9200217655","14702.9584635275","16150.3347306643","16326.323640418","16433.2592542036","17388.8956143824","18008.8025229276","15950.1045340642","15273.8463115438","15235.7048371843","13588.4676012498","14011.5453075687","14535.8622264762","13800.0234652712","12937.4759795684","",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2674.30660582262","3525.57649404345","4565.27483336876","4697.69079148421","4749.59629208263","5205.85610167002","6223.71075899031","8228.60951111544","9519.04352276463","9576.60435368993","9718.37817603545","8924.10788085189","5912.05231391586","9121.18430563504","9597.28069678044","10683.4607769289","10937.0396197891","11865.4792089939","12109.3706142286","12697.8766911463","13495.205354596","15149.9011617102","15536.0592760053","14267.0356150368","10391.7777057846","9897.97756350175","10971.9700124802","10919.7726200908","11362.6914755367","",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21978.1157241057","22409.3056330364","21870.1354777999","22452.8912162444","23554.8710626624","23946.5589262243","24771.6946971982","26904.1826520351","28688.1541169051","29523.1903040836","29717.568704393","31775.4681789379","32524.0237582547","32619.8649212586","35608.2276175395","37233.1982931023","39087.3572195389","41157.233155547","43318.3524829185","41937.0939239734","39606.5957997415","40767.2355145778","41926.3416054208","44157.5521129902","45714.7926490087","48854.3454354198","53025.4395039993","55562.4266236552","57742.150276813","60061.3773808783","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15203.432281448","15943.1778090352","16974.9600050263","17617.9404444815","18836.6253927485","19892.2472232239","20722.8768130091","21394.6116140317","22039.4188382425","22584.938528945","24928.9454737576","24921.5962469898","25224.8787330321","23818.4860549183","25208.0362327537","24831.4499182696","25665.0664222996","27460.3104416818","27433.0634966635","27484.8709580566","28824.193978982","30539.9633731766","31693.917871933","34145.7126055594","34212.9444858096","35436.8108639659","37843.9778138875","38966.6626965191","40261.3380261374","42146.1471721523","",
